wine_id,taster_id,location_id,winery_id
91325,15,1584,11002
91326,9,74,11361
91327,19,1384,16307
91328,4,1600,8955
91329,13,1280,183
91330,8,1491,435
91331,10,1020,12613
91332,10,1026,13211
91333,12,1457,13369
91334,12,1481,8906
91344,16,1136,15618
91345,10,852,15674
91346,12,1457,16377
91347,19,1440,7667
91348,14,1098,3782
91349,15,1584,5604
91350,16,1146,5668
91351,16,386,5963
91352,13,7,7407
91353,11,441,7894
91354,2,627,15309
91355,9,52,35
91356,16,375,308
91357,12,1489,384
91358,13,3,551
91359,10,900,698
91360,19,1468,714
91361,10,845,763
91362,16,1136,849
91363,19,1499,1319
91364,16,246,4057
91365,16,245,4145
91366,16,245,4542
91367,8,1362,4563
91368,16,255,4600
91369,12,1423,4739
91370,8,1362,4760
91371,12,1486,4915
91372,16,420,4932
91373,13,170,5106
91374,12,1486,5154
91375,19,1348,5615
91376,17,1606,6727
91377,4,1600,6771
91378,13,1342,7847
91379,19,1438,7915
91380,10,1085,7970
91381,8,1415,7987
91382,16,1132,8479
91383,NA,82,8967
91384,16,422,9010
91385,12,1422,9525
91386,10,1084,9927
91387,19,1440,10069
91388,10,1084,11275
91389,16,1133,11406
91390,10,845,11570
91391,14,1110,11921
91392,14,1109,11921
91393,16,1143,12984
91394,13,1301,949
91395,13,1293,1637
91396,NA,1600,1730
91397,13,30,1998
91398,NA,1469,8528
91399,9,561,10263
91400,19,1362,10965
91401,15,1606,11107
91402,15,1606,11126
91403,10,1095,12521
91404,10,1093,12521
91405,10,809,338
91406,13,29,1424
91407,NA,1599,1576
91408,NA,1362,2014
91409,15,1606,2597
91410,16,513,2679
91411,9,574,3390
91412,NA,1440,13514
91413,10,777,13789
91414,NA,1362,14381
91415,10,935,15056
91416,13,1303,5098
91417,17,1608,5286
91418,13,1303,6817
91419,NA,1489,7627
91420,13,26,5628
91421,13,191,11738
91422,16,235,15884
91423,13,12,11738
91424,13,7,13753
91425,NA,1352,15359
91426,18,675,15479
91427,13,12,13641
91428,NA,1508,13821
91429,15,1615,14702
91430,13,1302,14803
91431,13,7,15302
91433,16,382,5935
91434,9,633,7675
91436,15,1615,2006
91437,18,660,15734
91438,NA,1063,9643
91440,16,380,10276
91441,13,5,10340
91442,16,494,3465
91443,15,1571,4700
91444,15,1586,4972
91445,3,226,5779
91446,3,226,5833
91447,3,226,6551
91448,13,187,6590
91449,17,1616,6643
91450,2,628,6668
91451,15,1574,6735
91452,3,226,8459
91453,12,1489,8580
91454,8,1407,9783
91455,17,1606,10037
91456,8,1388,11163
91457,9,93,11357
91458,9,93,11357
91459,12,1519,12017
91460,16,1170,12777
91461,12,1487,13358
91462,16,521,13447
91463,3,226,13563
91464,17,1604,13806
91465,8,1388,14217
91466,19,1517,14572
91467,12,1489,14668
91468,15,1586,14817
91469,3,226,15435
91470,16,1154,16318
91471,19,1508,105
91473,8,1440,378
91474,15,1585,2696
91475,15,1586,5518
91476,12,1479,5637
91477,9,574,5982
91479,13,1282,6867
91480,9,551,7174
91481,19,1440,8448
91482,15,1578,9318
91483,19,1385,9365
91484,12,1490,10663
91485,10,1037,11638
91486,12,1457,12221
91487,12,1457,12221
91488,12,1486,13169
91489,15,1587,13488
91490,12,1481,13732
91491,12,1484,13783
91492,19,1440,14473
91493,2,632,9099
91494,10,1037,15898
91495,19,1401,7798
91496,2,633,12744
91497,9,561,14766
91498,19,1520,14159
91499,15,1574,14281
91500,19,1498,15458
91501,9,559,15843
91502,9,70,10212
91503,16,129,11652
91504,13,175,11663
91505,15,1616,16336
91506,9,70,16575
91507,9,1113,13430
91508,13,175,6540
91509,NA,1392,6778
91510,16,374,7139
91511,9,66,1735
91512,NA,766,2200
91513,NA,1440,15422
91514,NA,1489,11797
91515,16,129,13554
91516,13,175,11330
91517,16,129,11652
91518,16,304,12116
91519,16,295,12434
91520,9,1113,13327
91521,NA,1415,14566
91522,15,1615,5051
91523,9,1119,7737
91524,19,1468,944
91525,19,1440,1319
91526,9,559,6759
91527,19,1468,6946
91528,9,551,7174
91529,10,1011,7246
91530,8,1494,7809
91531,9,572,7961
91538,10,1016,7246
91539,10,993,7584
91540,15,149,7630
91553,17,1604,9292
91554,13,1250,379
91555,10,845,964
91556,10,918,1158
91557,8,1416,1608
91558,17,1615,1851
91559,17,1616,1864
91560,12,1490,1875
91561,17,1606,2820
91562,16,251,2858
91563,16,264,2863
91564,16,281,2996
91565,16,265,3304
91566,16,251,3818
91567,16,261,4020
91568,2,1561,4946
91570,10,845,5314
91571,2,1555,5453
91572,16,509,6150
91573,13,1308,10920
91574,12,1355,11023
91575,10,845,11570
91576,17,1614,11602
91577,13,1302,11760
91578,16,510,11824
91579,10,845,12310
91580,8,1415,12376
91581,17,1606,13590
91582,16,265,13874
91583,12,1479,14522
91584,1,1600,14764
91585,13,12,15385
91586,13,29,11649
91588,13,20,6847
91589,1,1598,8088
91590,16,386,6204
91591,1,1600,6649
91592,16,1170,849
91593,16,1170,2366
91594,16,1146,2430
91595,19,1498,9234
91596,16,1170,16565
91597,16,1162,12950
91598,12,1370,13898
91599,13,13,10838
91600,13,26,11649
91601,9,77,11938
91602,16,1146,2392
91603,13,7,13658
91605,16,368,6083
91606,19,1508,8397
91607,8,1492,9514
91608,13,7,13175
91609,13,29,1424
91610,13,20,11100
91611,16,386,6645
91612,13,7,13175
91613,13,15,11598
91614,12,1481,2751
91615,16,286,3356
91616,16,281,3852
91617,10,1018,6609
91618,16,1154,7326
91619,19,1368,7667
91620,19,1432,8520
91621,19,1394,8849
91622,14,709,9066
91623,19,1348,9116
91624,12,1357,9315
91625,19,1368,9743
91626,13,162,9764
91627,13,175,10314
91628,19,1393,11057
91629,19,1435,11461
91630,19,1435,11461
91631,19,1468,12249
91632,16,1132,12298
91633,NA,90,12630
91634,16,1142,12971
91635,16,1143,12974
91636,19,1385,13007
91637,8,1352,13445
91638,12,1357,14549
91639,12,1519,14750
91640,12,1481,15281
91641,10,751,719
91642,NA,52,803
91643,12,1481,886
91644,19,1385,8832
91645,12,1489,8878
91646,19,1401,9355
91647,13,1,9721
91648,12,1524,9995
91649,12,1524,9995
91650,16,1136,11045
91651,19,1468,11118
91652,19,1469,11444
91653,10,845,12107
91654,16,521,12435
91655,15,1586,12653
91656,16,1143,12914
91657,16,1154,12994
91658,12,1490,13170
91659,16,1138,13565
91660,10,845,14347
91661,15,1582,14365
91662,12,1481,14828
91663,15,1586,237
91664,19,1440,467
91665,19,1373,2784
91666,16,513,3528
91674,13,1279,15758
91675,13,1294,2588
91676,13,7,5347
91677,13,7,5347
91678,NA,1362,10333
91679,16,251,15454
91680,NA,1362,8511
91681,NA,1468,13913
91682,NA,916,1026
91683,16,246,3485
91684,16,247,3549
91685,16,251,3797
91686,NA,1362,6624
91687,19,1408,12243
91688,13,1302,1476
91689,16,251,3958
91690,NA,1487,7051
91691,13,26,10572
91692,19,1408,12243
91693,13,7,127
91694,16,251,3284
91695,16,276,4257
91696,16,246,4590
91697,NA,1370,4911
91698,3,119,8819
91699,15,1577,9278
91700,12,1457,9286
91701,10,807,16010
91702,2,633,11565
91703,15,1571,4700
91704,16,1138,5064
91705,19,1407,5075
91706,11,465,5249
91715,19,1521,11801
91716,13,190,12635
91717,3,115,13651
91718,3,125,13798
91719,2,628,14440
91720,3,122,14591
91721,3,129,14796
91722,3,111,15261
91723,3,115,15502
91724,3,119,15577
91725,1,1600,13504
91726,9,1119,13622
91727,9,1119,13915
91728,16,539,15185
91729,17,1606,1
91730,17,1613,11761
91731,10,1016,12621
91732,1,1598,12637
91733,19,1468,8323
91734,8,1397,8541
91735,10,774,8783
91736,19,1440,8917
91737,16,359,9140
91738,2,1555,9352
91739,3,119,9983
91740,16,539,10028
91741,10,1016,16000
91742,12,1396,16435
91743,12,1387,16482
91744,9,1119,16486
91745,13,12,7414
91746,10,1026,7602
91747,12,1486,5154
91748,19,1440,5167
91749,16,539,5962
91750,16,539,5996
91751,12,1387,7603
91752,16,539,4490
91753,19,1385,5031
91754,19,1348,5550
91761,12,1490,522
91762,19,1468,944
91763,19,1393,1752
91764,16,510,3278
91765,16,247,4141
91766,17,1606,4566
91767,16,1143,5003
91768,12,1489,5260
91769,19,1469,5416
91770,17,1618,5457
91771,3,226,6001
91772,15,1586,6118
91773,16,486,6161
91774,3,226,6414
91775,15,1578,12827
91776,16,1170,12940
91777,12,1387,13009
91778,17,1616,13256
91779,19,1468,13420
91780,19,1348,13441
91781,19,1468,13441
91782,17,1616,14030
91783,2,630,14213
91784,15,1574,14547
91785,NA,1440,10776
91786,NA,809,1126
91787,NA,1440,518
91788,13,11,6271
91789,NA,1519,9360
91790,NA,1457,11114
91791,NA,1422,12385
91792,NA,1499,14427
91793,15,1606,8601
91794,13,20,11100
91795,NA,1486,12065
91796,NA,1457,12221
91797,NA,1453,5114
91798,NA,1368,1603
91799,18,1590,2776
91800,NA,1499,14427
91801,NA,805,16295
91802,15,1606,16038
91803,NA,1457,13506
91804,NA,1350,13893
91805,NA,1440,14527
91806,NA,1468,6769
91807,NA,1423,7150
91808,NA,1499,8390
91809,NA,1355,15771
91810,NA,805,16295
91811,NA,805,16295
91812,NA,805,648
91813,13,175,1992
91814,11,441,6030
91815,11,616,6170
91816,NA,801,9130
91817,18,1230,9846
91818,11,476,10027
91819,NA,1531,10119
91820,NA,1386,10878
91821,NA,1386,10878
91822,16,478,11407
91823,NA,1385,12237
91824,NA,805,13400
91825,NA,805,13480
91826,18,1238,15201
91827,NA,1407,16424
91828,18,1207,16434
91830,16,609,4813
91831,NA,1408,7303
91832,NA,1362,7339
91833,13,178,9179
91835,8,1362,10169
91836,16,250,3701
91837,13,187,13745
91838,3,226,6001
91839,3,226,7697
91840,3,226,9421
91841,19,1455,15765
91842,10,778,1821
91843,19,1468,2283
91844,19,1468,2283
91845,12,1347,5489
91846,12,1481,12028
91847,19,1348,5658
91848,19,1440,5416
91849,13,1256,10643
91850,19,1365,15765
91851,9,1117,15439
91852,19,1468,11036
91853,19,1468,10098
91854,16,534,5949
91855,19,1498,1578
91856,19,1394,8849
91857,12,1489,7519
91858,12,1490,12028
91859,19,1469,14280
91860,19,1468,11036
91861,19,1394,8849
91862,10,778,1821
91863,13,7,15385
91864,10,814,15847
91865,NA,1348,16368
91866,NA,1370,5544
91867,16,295,6543
91869,17,1615,7865
91870,16,588,7892
91871,19,1408,13046
91872,NA,1481,13748
91873,16,377,15885
91874,11,449,10047
91875,NA,1490,5165
91876,16,595,4522
91878,15,1606,7566
91880,NA,1355,11452
91881,NA,1422,11689
91882,NA,1498,13570
91883,17,1606,13616
91884,13,7,15385
91885,17,1612,8686
91886,15,1618,8875
91887,16,226,8994
91888,17,1602,9112
91889,10,1037,9898
91890,15,1613,11074
91891,NA,1362,326
91892,16,226,2644
91898,13,1303,13184
91899,13,1295,9572
91900,13,1302,999
91901,10,993,1135
91902,13,1302,1479
91903,10,1004,1855
91904,10,1000,2496
91906,16,270,3690
91907,16,270,3976
91908,16,246,4672
91909,19,1468,5544
91910,12,1422,5558
91911,3,226,5833
91912,10,995,13979
91913,10,1003,15390
91914,3,226,10911
91915,3,226,6444
91916,12,1490,7467
91917,10,993,2562
91918,16,265,4379
91919,16,267,4540
91920,16,265,4662
91921,15,1570,5309
91922,3,226,6203
91923,10,1026,15051
91924,17,1584,86
91925,15,1571,174
91926,15,1586,174
91927,NA,1385,1265
91928,19,1408,1635
91929,2,628,1895
91930,13,165,9693
91931,16,1162,16565
91932,16,377,8454
91933,NA,1440,8622
91935,15,1587,15446
91937,10,996,2504
91938,16,404,2806
91939,16,251,3856
91940,16,266,4551
91941,10,786,4989
91942,16,1138,5064
91943,NA,1368,7076
91944,10,1016,7246
91945,NA,1508,8259
91946,2,628,6668
91947,2,623,8638
91948,17,155,8825
91949,13,175,9395
91950,10,786,592
91951,16,1170,2361
91952,15,1617,854
91954,NA,101,8826
91955,NA,1457,16013
91956,13,12,11325
91957,NA,70,13112
91958,13,1301,92
91959,13,11,503
91960,13,1273,1480
91961,NA,37,1845
91962,16,1170,2038
91963,NA,34,5535
91964,13,17,7164
91965,NA,1362,7647
91966,NA,1499,7647
91967,NA,1508,8916
91968,13,7,9699
91969,16,522,10567
91971,8,1415,289
91972,3,130,615
91973,17,1606,1191
91974,10,976,2099
91975,10,872,2105
91978,19,1468,14761
91979,3,119,8278
91984,10,854,15389
91985,17,1606,15476
91986,3,131,10065
91987,10,971,10874
91988,8,1462,10955
91992,15,149,1309
91993,10,845,1627
91994,3,119,1804
91995,17,1606,4952
91996,15,1617,2006
91997,NA,1056,4794
91998,NA,1508,5424
91999,18,675,12018
92000,NA,1407,11477
92001,15,1606,11970
92002,NA,1519,12017
92003,NA,1508,12339
92004,15,1606,16358
92005,NA,1355,16424
92006,NA,1060,16702
92007,16,111,8262
92008,NA,1481,9542
92009,9,37,10135
92011,NA,1062,11315
92012,NA,1498,11349
92013,NA,1060,15896
92014,18,664,12198
92015,16,119,1072
92016,18,679,15734
92017,9,49,8557
92018,13,1302,2053
92019,NA,1060,2418
92020,9,42,2747
92021,13,30,8098
92022,13,183,10237
92023,13,187,13767
92024,13,167,13767
92025,9,1114,13910
92026,18,675,14222
92027,NA,959,15056
92028,NA,1362,7500
92029,9,633,16620
92030,9,1119,651
92031,11,1232,1088
92032,11,1213,1569
92033,13,175,1992
92034,9,633,10274
92035,9,1119,15061
92036,11,1233,15148
92037,16,286,1048
92038,16,257,2959
92039,16,258,3636
92040,16,246,4169
92041,NA,748,9489
92042,11,1237,7090
92043,18,675,14222
92044,NA,1491,13215
92045,NA,1440,6802
92046,NA,1350,14070
92047,13,476,3266
92048,NA,1370,10082
92049,NA,1440,2609
92050,13,476,8511
92051,13,476,11092
92052,9,1121,15463
92053,9,1119,6228
92054,13,457,15624
92055,13,457,15624
92056,13,564,10401
92057,13,476,11209
92058,NA,1370,8637
92059,NA,1508,6503
92060,13,539,3535
92061,NA,1491,14070
92062,9,1121,16607
92063,13,441,3034
92064,13,477,94
92065,NA,1387,1760
92066,NA,1457,16710
92067,13,539,5960
92068,NA,1362,14566
92069,13,551,7323
92070,13,564,7323
92071,13,457,11096
92072,9,1119,16713
92073,NA,1388,14276
92074,NA,1440,14439
92075,NA,1440,7693
92076,9,628,16400
92077,15,1586,1192
92078,NA,1440,1324
92079,16,588,3226
92080,19,1416,5267
92081,NA,1440,5330
92082,NA,1499,5544
92083,NA,1468,5544
92084,15,1587,9278
92085,NA,754,8783
92086,NA,1498,8989
92087,15,1586,9278
92088,NA,1499,10391
92089,16,1143,10682
92090,13,167,10882
92091,16,1143,11648
92092,15,1586,11747
92093,15,1574,12053
92094,16,1162,12949
92095,15,1586,13511
92096,15,1576,14300
92097,16,588,3119
92098,16,609,6295
92099,16,607,6322
92100,NA,975,15329
92101,NA,1440,704
92102,NA,1440,1319
92103,16,612,3234
92104,16,386,6530
92105,12,1481,7335
92106,2,627,10901
92107,9,70,11182
92108,13,7,12758
92109,16,1170,12777
92110,16,1143,12926
92111,2,624,13558
92112,19,1440,14439
92113,8,1407,14529
92114,13,7,15266
92115,13,7,15266
92116,13,7,15266
92117,2,627,15309
92118,19,1498,15561
92119,16,1162,16565
92120,10,921,698
92121,10,909,698
92122,19,1385,714
92123,8,1421,1790
92124,8,1416,8156
92129,8,1388,8585
92130,19,1440,8669
92131,15,1586,8905
92132,19,1440,10425
92134,16,269,3781
92135,16,286,3944
92136,16,284,4126
92137,16,284,4899
92138,16,244,3023
92139,16,275,3254
92140,16,274,3638
92141,16,286,4010
92142,16,275,3723
92143,16,274,4386
92144,16,284,3606
92145,16,284,4025
92146,16,247,4234
92147,16,286,3104
92148,16,274,4385
92149,16,282,3344
92151,9,439,10042
92152,NA,877,13289
92153,NA,1481,7297
92154,NA,165,13700
92155,NA,1368,13929
92156,NA,226,9421
92157,13,200,15574
92158,NA,845,1163
92159,16,1234,13308
92160,NA,226,9014
92161,NA,226,12441
92162,15,1619,8903
92163,NA,226,10613
92164,15,1619,5226
92165,NA,226,6538
92166,9,561,9023
92167,NA,226,8651
92168,16,1232,5609
92169,NA,1302,1451
92170,NA,226,6368
92171,NA,226,9014
92172,NA,101,16663
92173,NA,840,14820
92174,13,200,15574
92175,NA,839,15854
92176,NA,191,13700
92177,NA,1308,2044
92178,10,994,8773
92179,13,1301,15259
92180,9,105,16121
92181,19,1440,9424
92182,10,993,9838
92183,3,226,10911
92184,10,1020,11184
92185,12,1524,12034
92186,12,1481,12093
92187,10,993,12487
92188,10,1003,12554
92189,10,1004,12591
92190,10,1035,13466
92200,10,1035,2116
92201,10,1003,2169
92202,13,1279,2605
92203,15,1572,2617
92204,16,267,3051
92205,16,270,3388
92206,16,251,3454
92207,16,275,4197
92208,16,251,4374
92209,17,1606,4566
92210,17,1606,4566
92211,16,267,4671
92212,10,990,4788
92213,13,7,5356
92214,19,1440,5368
92215,8,1407,6974
92216,19,1440,2020
92217,10,993,2223
92218,16,282,3980
92219,16,273,4001
92220,16,258,4211
92221,17,1606,4566
92222,17,1606,4566
92223,10,993,4800
92224,16,251,4921
92225,10,993,6609
92226,13,1253,8979
92227,10,993,12613
92228,16,270,12752
92229,17,1617,14088
92230,17,1618,14088
92231,19,1440,14535
92232,13,1250,14624
92233,19,1468,14701
92234,10,990,15042
92235,10,993,15052
92236,10,786,7682
92237,16,304,12116
92238,16,375,12160
92239,16,1132,8481
92240,17,155,2670
92241,15,1581,4700
92242,2,628,6820
92243,16,404,8460
92244,NA,1469,2519
92245,15,1581,15446
92246,16,1138,5064
92247,16,404,5456
92248,16,404,5655
92249,16,404,5655
92250,17,155,12251
92251,16,310,8454
92252,16,389,9017
92253,16,404,9758
92254,2,628,9088
92255,16,404,8281
92256,16,1142,16171
92257,16,534,9472
92258,16,404,9758
92259,16,1162,2342
92261,NA,1440,16464
92262,16,404,6681
92263,16,404,7768
92264,2,628,6660
92266,NA,1356,2020
92267,16,1143,2687
92268,13,12,5680
92269,2,223,16204
92270,16,227,8639
92271,NA,1362,2020
92272,NA,1422,5558
92273,NA,1362,7565
92274,NA,1440,6569
92275,15,1578,1360
92276,16,1142,1377
92277,NA,1457,839
92280,13,1302,1388
92281,NA,1499,1803
92282,NA,1368,1834
92283,NA,1498,1834
92284,16,505,9146
92285,NA,1499,12095
92286,NA,1440,8521
92287,19,1385,10942
92288,16,521,13176
92289,16,521,13456
92290,8,1362,1655
92291,16,497,4839
92292,16,521,5762
92293,13,1292,1497
92294,13,1266,15756
92295,16,517,9033
92296,19,1369,6766
92297,16,431,11230
92298,9,561,10036
92299,13,1317,7035
92300,16,423,16033
92301,19,1518,8895
92302,12,1362,31
92303,13,1285,14109
92304,12,1523,5485
92305,19,1401,6775
92306,19,1440,6812
92307,19,1440,10703
92308,16,521,12367
92309,13,1276,13272
92310,19,1508,14328
92311,16,408,10491
92312,19,1409,10588
92314,13,1286,2584
92315,17,1606,8387
92316,13,1299,15755
92322,15,1577,16643
92329,13,7,4870
92330,16,226,8459
92331,19,1468,9310
92332,16,1143,11492
92333,13,1303,11515
92334,13,1279,11699
92335,10,890,11774
92336,10,922,12147
92337,2,630,12744
92338,19,1385,13007
92339,8,1350,13215
92340,2,632,13388
92341,10,918,7346
92342,9,1113,13327
92343,10,898,244
92344,10,898,1158
92345,12,1457,1732
92346,10,898,2207
92347,13,170,406
92348,16,404,9001
92349,16,423,10115
92350,10,918,7544
92351,17,1618,8089
92352,10,927,8194
92353,17,1606,9334
92354,16,431,10620
92355,17,1606,10999
92356,16,1143,12904
92357,16,1162,12949
92358,13,181,13749
92359,13,167,15785
92360,16,423,16218
92361,13,1302,1859
92362,13,170,13321
92363,13,170,13761
92364,13,191,4731
92365,13,170,13995
92366,9,77,11207
92367,13,1279,11961
92368,16,1162,12891
92369,16,1162,12891
92370,10,918,2189
92371,17,1608,5051
92372,13,178,7044
92373,13,170,7774
92374,17,1606,14258
92376,19,1518,1833
92377,13,1284,1504
92378,NA,1489,2012
92379,16,269,3534
92380,16,270,4219
92381,NA,1416,5274
92382,NA,1415,5748
92383,18,640,8372
92384,13,1290,9579
92385,9,569,10757
92386,15,1578,15573
92387,NA,1457,16103
92388,NA,1058,773
92389,NA,859,1574
92390,NA,859,2760
92391,NA,1422,1241
92392,NA,1468,1679
92393,NA,1026,2317
92394,16,274,3666
92395,16,281,4319
92396,9,558,3334
92397,NA,1362,5462
92405,13,1301,15474
92406,17,1618,15534
92415,12,1423,7647
92416,17,1538,7747
92418,17,1618,15541
92419,16,263,15579
92420,17,1606,15613
92421,17,1538,34
92422,2,1554,8618
92423,2,1559,9301
92424,8,1407,9783
92425,16,246,10050
92426,10,993,10879
92427,17,1606,12166
92428,NA,1377,8499
92429,NA,1362,14523
92430,NA,1385,5342
92431,NA,1362,980
92432,NA,1362,1871
92433,NA,1362,5462
92434,NA,1362,14523
92435,NA,1362,9950
92436,13,187,8338
92437,NA,1440,8854
92438,NA,1362,10965
92439,NA,1362,1871
92440,13,1276,5358
92441,NA,1362,7303
92442,NA,1422,10163
92443,NA,1362,10965
92444,NA,1362,10965
92445,13,161,5094
92446,NA,1457,4833
92447,13,1308,7052
92448,NA,1362,736
92449,NA,1402,8520
92450,16,521,11096
92451,15,1616,9997
92452,NA,1457,4833
92453,NA,1440,4900
92461,16,415,5811
92462,16,246,6533
92463,16,119,6740
92464,16,133,6782
92465,15,1578,6995
92466,13,11,7440
92467,2,628,6668
92468,NA,1440,9162
92469,13,1279,9290
92470,16,114,9819
92471,16,246,10501
92472,10,775,10630
92473,NA,1440,374
92474,NA,1362,1605
92475,NA,1486,15186
92476,NA,836,15864
92477,NA,845,964
92478,NA,845,1742
92479,NA,845,1745
92480,15,1606,2089
92481,2,1561,2804
92482,16,282,3643
92483,16,279,4017
92484,NA,845,13409
92485,NA,863,7637
92486,15,1616,9374
92487,15,1606,10900
92488,15,1606,15495
92489,NA,1468,15544
92490,15,1606,16532
92491,NA,836,11246
92492,NA,836,11509
92493,16,521,12119
92494,NA,1440,12244
92495,NA,836,12755
92496,NA,1468,13420
92497,15,1606,14030
92498,NA,836,14270
92499,13,1,6845
92500,11,1232,5626
92501,12,1457,9209
92502,17,1616,9292
92503,12,1490,9360
92504,12,1486,10074
92505,16,524,10177
92506,11,1233,11458
92507,9,1117,13607
92508,10,1037,14981
92509,9,1117,15988
92510,16,374,6543
92511,10,1036,11481
92512,10,1036,12415
92513,19,1437,879
92514,17,1616,2696
92515,10,1037,2767
92516,19,1440,5103
92517,8,1388,15438
92518,17,1616,9616
92519,12,1487,10961
92520,8,1362,12848
92521,12,1487,15074
92522,16,304,9025
92523,16,304,9025
92524,10,1037,11261
92525,16,289,2241
92526,16,401,5890
92527,16,374,6543
92528,12,1519,7076
92529,NA,1026,14886
92530,15,1606,15484
92531,15,1606,6727
92532,9,1119,6994
92533,NA,1481,7297
92534,16,292,266
92535,NA,1468,944
92536,15,1616,1187
92537,NA,993,2507
92538,NA,993,2559
92539,NA,1003,8707
92540,NA,1003,10632
92541,NA,993,15243
92542,15,1618,15443
92543,9,1119,1708
92544,NA,996,2531
92545,9,1119,2611
92546,NA,993,2749
92547,NA,881,12247
92548,18,1561,11904
92549,NA,870,1746
92550,NA,1499,6698
92551,13,25,15686
92552,13,1302,15698
92553,NA,1416,12149
92554,13,7,13984
92555,13,4,1406
92556,18,1561,1676
92557,NA,1423,11675
92558,NA,1457,12221
92559,NA,1468,13441
92560,NA,1440,4845
92561,NA,1368,5392
92562,16,599,6111
92563,NA,996,15874
92564,NA,1508,16421
92565,NA,1432,16654
92566,NA,1026,1954
92567,NA,990,2045
92568,NA,996,2499
92569,15,1606,4566
92570,16,383,5826
92571,16,337,6115
92573,16,386,6478
92574,NA,1499,6612
92575,9,1120,7033
92576,NA,1362,7910
92577,11,701,8042
92578,15,1606,8442
92579,2,621,579
92580,16,391,618
92581,15,1606,667
92599,15,1578,6980
92600,13,7,7434
92601,15,1582,7580
92602,9,1120,12021
92603,NA,813,12516
92604,16,226,8651
92605,16,1133,8900
92606,NA,1499,9291
92607,NA,1468,10203
92608,15,1571,10206
92609,13,7,10861
92612,NA,1039,1114
92619,13,200,10882
92620,9,101,7943
92621,NA,1489,13572
92622,15,1606,14030
92623,NA,1398,15610
92624,NA,1468,15765
92625,13,16,15811
92626,16,494,1195
92627,NA,1519,1594
92628,16,494,2832
92629,16,487,3957
92630,16,494,5984
92631,NA,1468,431
92632,NA,1358,1093
92633,NA,1457,1592
92634,19,1352,16451
92635,NA,1490,16451
92636,16,1143,11428
92637,13,7,11649
92638,15,1613,1
92639,NA,1457,11852
92640,16,415,13306
92641,NA,1481,13572
92642,16,583,3291
92643,16,510,3293
92644,16,523,3382
92645,16,523,6107
92646,16,521,6529
92647,13,1256,6567
92648,NA,1519,9688
92649,13,1256,12662
92650,8,1362,9152
92651,16,247,10486
92652,10,944,10790
92653,10,819,10872
92654,10,807,10872
92655,19,1468,11031
92656,17,1618,11934
92657,13,1303,12775
92658,16,1170,12903
92659,16,1170,2366
92660,16,1143,2688
92661,10,788,2767
92662,8,1402,2774
92663,16,247,4721
92664,16,247,4813
92665,10,807,5039
92666,17,1608,5051
92667,3,226,6001
92668,3,226,6376
92669,14,620,6630
92670,16,1143,6733
92671,8,1388,8585
92672,10,952,8699
92673,13,1302,1516
92674,17,1606,13267
92675,3,226,13374
92676,19,1468,13427
92677,12,1387,14741
92678,10,957,15056
92686,13,167,15653
92687,NA,813,2098
92688,9,535,4449
92689,13,191,4729
92690,NA,805,13480
92691,9,539,13621
92692,13,187,13745
92693,NA,1479,14524
92694,NA,805,10646
92695,15,1586,11053
92696,NA,1361,5445
92697,NA,1348,8386
92698,NA,1368,993
92699,15,1586,1179
92700,NA,1354,1241
92701,NA,1486,1315
92703,9,70,16644
92704,15,1586,9850
92705,NA,1352,11561
92706,16,310,13195
92707,16,310,13524
92708,15,1573,14187
92709,9,52,4791
92710,NA,982,5027
92711,16,382,5935
92712,NA,957,7342
92713,NA,1468,7701
92714,NA,1468,7846
92715,NA,1499,16481
92716,16,386,3256
92718,16,375,10276
92719,NA,1487,11371
92720,15,1587,9982
92721,15,1572,15852
92722,16,292,1669
92723,9,58,4814
92724,NA,1468,5526
92725,9,574,5982
92726,NA,1468,7846
92727,NA,1348,8050
92728,NA,1468,11624
92729,NA,1440,13642
92730,16,114,13850
92731,NA,927,1283
92732,19,1368,5392
92733,16,374,6288
92734,10,761,6686
92735,10,761,6686
92736,13,178,7044
92737,19,1468,7107
92738,10,761,7272
92739,2,633,7511
92740,12,1396,7628
92742,16,404,11332
92743,19,1385,11427
92744,2,633,11944
92745,15,1570,12524
92746,10,761,12556
92747,16,1162,12891
92748,16,1162,12892
92749,16,1143,12904
92750,16,1162,12949
92751,19,1440,13271
92752,10,775,13411
92753,19,1499,13441
92754,12,1490,13748
92755,19,1368,13878
92756,8,1388,14217
92757,16,1133,14753
92762,9,561,7174
92763,16,510,7780
92764,8,1408,7874
92765,10,898,7993
92766,13,1279,16118
92767,12,1490,16686
92768,17,1606,11
92769,13,1302,57
92770,10,775,697
92771,3,119,1190
92772,17,1617,1228
92773,17,1606,1799
92774,19,1440,2020
92780,17,1606,2597
92781,16,504,2678
92783,16,255,3197
92784,16,255,3329
92785,16,281,3503
92786,16,270,3755
92787,16,247,3958
92788,16,246,4888
92789,12,1370,4911
92790,17,1608,5051
92791,16,518,6161
92792,9,628,6671
92793,NA,801,7025
92794,NA,788,7121
92795,NA,1499,9291
92796,NA,1008,9487
92797,11,1205,9492
92798,NA,1417,9550
92799,NA,824,10844
92800,NA,869,10918
92801,19,1462,10955
92802,NA,801,11517
92803,NA,1468,11723
92804,NA,1468,11723
92805,NA,1368,12322
92806,13,11,12388
92807,19,1402,13070
92808,NA,1468,13420
92809,NA,972,14895
